image_path,steering_angle,bin_center,session_id,timestamp,intersection_turn_mode
images/image_20260627_151340_904274_a09b9cdc.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:40.904274,0
images/image_20260627_151340_996611_38fa9d6c.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:40.996611,0
images/image_20260627_151341_071849_2db268d7.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.071849,0
images/image_20260627_151341_145912_022126fd.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.145912,0
images/image_20260627_151341_222497_48350dce.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.222497,0
images/image_20260627_151341_302923_affacedf.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.302923,0
images/image_20260627_151341_372699_c4632588.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.372699,0
images/image_20260627_151341_447155_5c6e14de.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.447155,0
images/image_20260627_151341_518734_e703ff8e.png,-0.005630,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.518734,0
images/image_20260627_151341_612213_e96d5700.png,-0.024385,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.612213,0
images/image_20260627_151341_687577_01937977.png,-0.031205,-0.05,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.687577,0
images/image_20260627_151341_763726_1234c542.png,-0.031205,-0.05,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.763726,0
images/image_20260627_151341_839572_a0450ace.png,-0.009040,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.839572,0
images/image_20260627_151341_923351_968d2ffa.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.923351,0
images/image_20260627_151341_995992_c6a9d95d.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:41.995992,0
images/image_20260627_151342_069255_632a25f9.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.069255,0
images/image_20260627_151342_144116_b1b9e159.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.144116,0
images/image_20260627_151342_226555_5636ceae.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.226555,0
images/image_20260627_151342_300752_58ba3c78.png,-0.000515,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.300752,0
images/image_20260627_151342_376338_c821c775.png,-0.010745,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.376338,0
images/image_20260627_151342_450113_6c411b6c.png,-0.012450,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.450113,0
images/image_20260627_151342_530684_16eaa5fa.png,-0.014155,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.530684,0
images/image_20260627_151342_604401_a9f2145c.png,-0.012450,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.604401,0
images/image_20260627_151342_681074_3829d359.png,0.000000,0.00,20260627_151338_9ac1e2dd,2026-06-27T15:13:42.681074,0
